Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],NC2.5,Fire Alarm,IsItDay?,Weekday_0,Weekday_1,Weekday_2
24.44,53.85,1249.0,415.0,12926.0,19421,938.702,0.044,1,1,0,0,1
24.45,53.93,1216.0,409.0,12921.0,19422,938.706,0.043,1,1,0,0,1
24.43,53.95,1222.0,407.0,12925.0,19426,938.726,0.043,1,1,0,0,1
25.64,54.01,1143.0,400.0,12939.0,19446,938.714,0.043,1,1,0,0,1
25.99,53.27,1117.0,400.0,12940.0,19449,938.717,0.043,1,1,0,0,1
26.18,52.35,1163.0,400.0,12938.0,19444,938.72,0.042,1,1,0,0,1
26.3,51.44,1178.0,400.0,12936.0,19436,938.714,0.042,1,1,0,0,1
26.4,50.81,1184.0,400.0,12932.0,19434,938.71,0.0409999999999999,1,1,0,0,1
26.47,50.26,1191.0,400.0,12932.0,19431,938.703,0.039,1,1,0,0,1
26.5,49.81,1214.0,400.0,12924.0,19424,938.707,0.038,1,1,0,0,1
26.56,49.47,1189.0,400.0,12932.0,19430,938.694,0.037,1,1,0,0,1
26.63,49.19,1172.0,400.0,12930.0,19429,938.701,0.036,1,1,0,0,1
26.67,49.03,1172.0,400.0,12931.0,19438,938.706,0.036,1,1,0,0,1
26.72,48.78,1149.0,400.0,12937.0,19439,938.706,0.036,1,1,0,0,1
26.72,48.64,1176.0,400.0,12930.0,19439,938.706,0.035,1,1,0,0,1
26.77,48.52,1134.0,400.0,12938.0,19443,938.705,0.035,1,1,0,0,1
26.81,48.4,1199.0,401.0,12926.0,19429,938.7,0.035,1,1,0,0,1
26.84,48.26,1164.0,400.0,12933.0,19429,938.708,0.035,1,1,0,0,1
26.85,48.19,1134.0,400.0,12934.0,19444,938.703,0.035,1,1,0,0,1
26.88,48.1,1155.0,400.0,12928.0,19439,938.711,0.035,1,1,0,0,1
26.9,48.01,1170.0,400.0,12929.0,19436,938.702,0.036,1,1,0,0,1
26.95,47.95,1195.0,400.0,12921.0,19428,938.698,0.036,1,1,0,0,1
26.95,47.92,1191.0,408.0,12924.0,19428,938.702,0.036,1,1,0,0,1
26.96,47.87,1199.0,400.0,12924.0,19431,938.706,0.035,1,1,0,0,1
26.99,47.76,1182.0,407.0,12923.0,19427,938.707,0.035,1,1,0,0,1
27.02,47.71,1197.0,401.0,12923.0,19428,938.699,0.035,1,1,0,0,1
27.04,47.71,1157.0,400.0,12931.0,19436,938.699,0.034,1,1,0,0,1
27.02,47.62,1199.0,405.0,12924.0,19428,938.697,0.034,1,1,0,0,1
27.06,47.61,1159.0,400.0,12935.0,19434,938.694,0.034,1,1,0,0,1
27.08,47.54,1197.0,408.0,12929.0,19431,938.689,0.035,1,1,0,0,1
27.08,47.5,1193.0,401.0,12930.0,19433,938.696,0.035,1,1,0,0,1
27.12,47.47,1243.0,401.0,12925.0,19425,938.71,0.035,1,1,0,0,1
27.11,47.39,1176.0,400.0,12931.0,19430,938.704,0.036,1,1,0,0,1
25.96,47.42,1253.0,417.0,12918.0,19417,938.705,0.037,1,1,0,0,1
25.53,48.14,1289.0,426.0,12915.0,19408,938.703,0.038,1,1,0,0,1
25.38,49.06,1272.0,417.0,12917.0,19415,938.704,0.038,1,1,0,0,1
25.22,49.82,1253.0,424.0,12922.0,19415,938.711,0.039,1,1,0,0,1
25.14,50.44,1224.0,408.0,12916.0,19414,938.715,0.04,1,1,0,0,1
25.07,50.97,1249.0,409.0,12924.0,19422,938.713,0.04,1,1,0,0,1
25.0,51.4,1260.0,418.0,12921.0,19415,938.708,0.04,1,1,0,0,1
24.96,51.75,1220.0,413.0,12923.0,19417,938.712,0.04,1,1,0,0,1
24.9,52.03,1277.0,413.0,12929.0,19407,938.714,0.0409999999999999,1,1,0,0,1
24.83,52.32,1233.0,404.0,12923.0,19426,938.71,0.0409999999999999,1,1,0,0,1
24.82,52.49,1208.0,403.0,12923.0,19426,938.707,0.042,1,1,0,0,1
24.78,52.68,1231.0,400.0,12925.0,19424,938.71,0.042,1,1,0,0,1
24.73,52.82,1245.0,410.0,12919.0,19417,938.698,0.042,1,1,0,0,1
24.71,52.94,1195.0,400.0,12927.0,19427,938.708,0.043,1,1,0,0,1
24.69,53.05,1233.0,404.0,12927.0,19416,938.715,0.043,1,1,0,0,1
24.65,53.14,1245.0,415.0,12926.0,19415,938.72,0.043,1,1,0,0,1
24.64,53.23,1249.0,408.0,12923.0,19421,938.728,0.043,1,1,0,0,1
24.59,53.32,1258.0,409.0,12919.0,19415,938.731,0.043,1,1,0,0,1
24.58,53.4,1226.0,401.0,12925.0,19423,938.731,0.043,1,1,0,0,1
24.55,53.46,1237.0,408.0,12924.0,19416,938.725,0.043,1,1,0,0,1
24.55,53.57,1174.0,400.0,12926.0,19430,938.721,0.042,1,1,0,0,1
24.52,53.63,1186.0,400.0,12930.0,19431,938.723,0.0409999999999999,1,1,0,0,1
24.49,53.7,1210.0,400.0,12926.0,19434,938.737,0.04,1,1,0,0,1
24.49,53.73,1180.0,405.0,12929.0,19434,938.737,0.04,1,1,0,0,1
24.47,53.79,1184.0,410.0,12927.0,19429,938.728,0.04,1,1,0,0,1
24.45,53.83,1182.0,401.0,12921.0,19427,938.716,0.04,1,1,0,0,1
24.43,53.94,1233.0,411.0,12922.0,19429,938.72,0.042,1,1,0,0,1
24.44,53.98,1189.0,406.0,12928.0,19430,938.717,0.043,1,1,0,0,1
24.4,54.02,1197.0,402.0,12925.0,19428,938.704,0.043,1,1,0,0,1
25.62,54.1,1092.0,400.0,12938.0,19453,938.713,0.043,1,1,0,0,1
25.99,53.28,1109.0,400.0,12937.0,19455,938.709,0.043,1,1,0,0,1
26.16,52.42,1107.0,400.0,12940.0,19449,938.723,0.044,1,1,0,0,1
26.25,51.53,1140.0,400.0,12929.0,19444,938.714,0.044,1,1,0,0,1
26.37,50.85,1164.0,400.0,12931.0,19438,938.72,0.045,1,1,0,0,1
26.44,50.33,1149.0,400.0,12932.0,19441,938.714,0.046,1,1,0,0,1
26.51,49.88,1174.0,400.0,12926.0,19444,938.709,0.045,1,1,0,0,1
26.56,49.51,1159.0,400.0,12932.0,19447,938.713,0.045,1,1,0,0,1
26.61,49.26,1164.0,400.0,12933.0,19442,938.713,0.046,1,1,0,0,1
26.67,49.01,1186.0,401.0,12929.0,19438,938.707,0.046,1,1,0,0,1
26.71,48.85,1163.0,400.0,12936.0,19450,938.694,0.046,1,1,0,0,1
26.72,48.68,1163.0,400.0,12929.0,19438,938.7,0.045,1,1,0,0,1
26.77,48.54,1145.0,400.0,12932.0,19439,938.706,0.045,1,1,0,0,1
26.8,48.39,1126.0,400.0,12934.0,19447,938.703,0.044,1,1,0,0,1
26.83,48.3,1126.0,400.0,12933.0,19443,938.715,0.043,1,1,0,0,1
26.87,48.22,1149.0,400.0,12934.0,19446,938.713,0.043,1,1,0,0,1
26.88,48.15,1130.0,400.0,12933.0,19446,938.702,0.042,1,1,0,0,1
26.9,48.06,1172.0,400.0,12929.0,19441,938.698,0.044,1,1,0,0,1
26.92,47.97,1159.0,404.0,12934.0,19447,938.706,0.044,1,1,0,0,1
26.94,47.94,1159.0,400.0,12927.0,19441,938.717,0.044,1,1,0,0,1
26.96,47.87,1136.0,400.0,12928.0,19448,938.724,0.045,1,1,0,0,1
26.96,47.84,1161.0,400.0,12932.0,19444,938.718,0.045,1,1,0,0,1
26.98,47.79,1140.0,400.0,12930.0,19445,938.721,0.045,1,1,0,0,1
27.01,47.7,1166.0,406.0,12929.0,19438,938.727,0.045,1,1,0,0,1
27.02,47.68,1115.0,400.0,12933.0,19451,938.73,0.045,1,1,0,0,1
27.05,47.67,1153.0,401.0,12929.0,19442,938.738,0.045,1,1,0,0,1
27.05,47.61,1147.0,409.0,12932.0,19445,938.737,0.045,1,1,0,0,1
27.09,47.56,1163.0,400.0,12926.0,19440,938.726,0.046,1,1,0,0,1
27.08,47.54,1163.0,400.0,12929.0,19439,938.73,0.046,1,1,0,0,1
27.09,47.53,1178.0,403.0,12927.0,19428,938.724,0.046,1,1,0,0,1
25.92,47.44,1268.0,433.0,12916.0,19412,938.722,0.045,1,1,0,0,1
25.22,49.9,1231.0,423.0,12919.0,19422,938.724,0.044,1,1,0,0,1
25.05,51.03,1256.0,424.0,12920.0,19420,938.718,0.043,1,1,0,0,1
24.96,51.51,1231.0,416.0,12919.0,19419,938.721,0.042,1,1,0,0,1
24.9,51.85,1212.0,415.0,12919.0,19425,938.721,0.042,1,1,0,0,1
24.79,52.58,1210.0,412.0,12920.0,19421,938.727,0.038,1,1,0,0,1
24.73,52.74,1182.0,411.0,12926.0,19436,938.729,0.037,1,1,0,0,1
24.71,52.88,1180.0,413.0,12927.0,19430,938.732,0.035,1,1,0,0,1
24.65,53.03,1172.0,414.0,12928.0,19437,938.721,0.035,1,1,0,0,1
24.66,53.14,1193.0,408.0,12927.0,19434,938.727,0.035,1,1,0,0,1
24.62,53.24,1208.0,417.0,12923.0,19437,938.72,0.035,1,1,0,0,1
24.58,53.35,1182.0,409.0,12919.0,19431,938.718,0.037,1,1,0,0,1
24.57,53.42,1166.0,417.0,12924.0,19427,938.723,0.037,1,1,0,0,1
24.55,53.52,1203.0,406.0,12924.0,19431,938.716,0.038,1,1,0,0,1
24.54,53.55,1210.0,415.0,12924.0,19434,938.713,0.038,1,1,0,0,1
24.52,53.63,1191.0,413.0,12926.0,19433,938.721,0.038,1,1,0,0,1
24.49,53.68,1207.0,415.0,12922.0,19425,938.725,0.04,1,1,0,0,1
24.51,53.78,1207.0,415.0,12925.0,19431,938.723,0.0409999999999999,1,1,0,0,1
24.47,53.81,1176.0,406.0,12927.0,19440,938.716,0.042,1,1,0,0,1
24.45,53.85,1230.0,418.0,12922.0,19417,938.71,0.043,1,1,0,0,1
24.44,53.88,1237.0,411.0,12921.0,19428,938.723,0.043,1,1,0,0,1
24.41,53.93,1233.0,417.0,12924.0,19426,938.72,0.043,1,1,0,0,1
24.4,53.99,1203.0,405.0,12924.0,19429,938.716,0.043,1,1,0,0,1
24.4,54.04,1205.0,412.0,12924.0,19429,938.722,0.043,1,1,0,0,1
24.4,54.03,1163.0,400.0,12932.0,19439,938.725,0.042,1,1,0,0,1
25.6,54.1,1101.0,400.0,12940.0,19449,938.72,0.0409999999999999,1,1,0,0,1
25.99,53.31,1138.0,400.0,12941.0,19446,938.719,0.039,1,1,0,0,1
26.15,52.41,1132.0,400.0,12935.0,19442,938.717,0.039,1,1,0,0,1
26.29,51.51,1138.0,400.0,12934.0,19441,938.725,0.04,1,1,0,0,1
26.39,50.9,1128.0,400.0,12936.0,19448,938.722,0.04,1,1,0,0,1
26.43,50.37,1145.0,400.0,12931.0,19441,938.717,0.0409999999999999,1,1,0,0,1
26.57,49.6,1134.0,400.0,12937.0,19443,938.719,0.0409999999999999,1,1,0,0,1
26.63,49.25,1166.0,400.0,12932.0,19436,938.714,0.0409999999999999,1,1,0,0,1
26.65,49.02,1205.0,401.0,12927.0,19427,938.732,0.04,1,1,0,0,1
26.69,48.85,1151.0,400.0,12933.0,19436,938.732,0.04,1,1,0,0,1
26.72,48.63,1195.0,400.0,12925.0,19427,938.733,0.04,1,1,0,0,1
26.78,48.5,1186.0,400.0,12930.0,19438,938.73,0.04,1,1,0,0,1
26.81,48.39,1147.0,400.0,12933.0,19445,938.734,0.04,1,1,0,0,1
26.84,48.35,1163.0,400.0,12928.0,19440,938.727,0.039,1,1,0,0,1
26.85,48.22,1174.0,400.0,12929.0,19443,938.718,0.039,1,1,0,0,1
26.85,48.11,1170.0,400.0,12926.0,19428,938.714,0.038,1,1,0,0,1
26.91,48.03,1189.0,400.0,12929.0,19434,938.711,0.037,1,1,0,0,1
26.92,47.97,1163.0,400.0,12931.0,19452,938.717,0.037,1,1,0,0,1
26.95,47.94,1155.0,400.0,12927.0,19443,938.717,0.037,1,1,0,0,1
26.98,47.85,1195.0,401.0,12929.0,19439,938.712,0.037,1,1,0,0,1
26.98,47.78,1168.0,408.0,12926.0,19431,938.709,0.037,1,1,0,0,1
26.99,47.71,1176.0,401.0,12932.0,19439,938.721,0.038,1,1,0,0,1
26.99,47.7,1193.0,400.0,12928.0,19433,938.735,0.038,1,1,0,0,1
27.05,47.67,1218.0,404.0,12932.0,19434,938.748,0.037,1,1,0,0,1
27.06,47.63,1201.0,406.0,12926.0,19429,938.749,0.037,1,1,0,0,1
27.06,47.62,1186.0,408.0,12929.0,19432,938.748,0.038,1,1,0,0,1
27.06,47.56,1138.0,400.0,12929.0,19431,938.75,0.038,1,1,0,0,1
27.08,47.52,1155.0,400.0,12932.0,19435,938.748,0.038,1,1,0,0,1
27.11,47.52,1220.0,407.0,12929.0,19432,938.743,0.039,1,1,0,0,1
25.93,47.48,1254.0,426.0,12916.0,19417,938.738,0.039,1,1,0,0,1
25.51,48.22,1281.0,438.0,12910.0,19410,938.732,0.039,1,1,0,0,1
25.34,49.1,1247.0,432.0,12914.0,19415,938.721,0.039,1,1,0,0,1
25.14,50.54,1230.0,411.0,12922.0,19422,938.721,0.039,1,1,0,0,1
25.06,51.07,1247.0,424.0,12918.0,19417,938.727,0.038,1,1,0,0,1
24.95,51.84,1251.0,417.0,12921.0,19418,938.737,0.036,1,1,0,0,1
24.83,52.36,1239.0,425.0,12919.0,19424,938.746,0.035,1,1,0,0,1
24.79,52.58,1208.0,404.0,12926.0,19427,938.748,0.034,1,1,0,0,1
24.76,52.69,1224.0,413.0,12922.0,19428,938.752,0.034,1,1,0,0,1
24.72,52.86,1230.0,417.0,12924.0,19427,938.765,0.034,1,1,0,0,1
24.68,52.96,1235.0,421.0,12925.0,19434,938.756,0.034,1,1,0,0,1
24.68,53.07,1189.0,406.0,12925.0,19425,938.748,0.034,1,1,0,0,1
24.65,53.18,1191.0,414.0,12923.0,19422,938.753,0.034,1,1,0,0,1
24.64,53.28,1203.0,406.0,12924.0,19432,938.749,0.034,1,1,0,0,1
24.61,53.4,1193.0,404.0,12931.0,19431,938.744,0.034,1,1,0,0,1
24.57,53.44,1218.0,414.0,12929.0,19432,938.743,0.034,1,1,0,0,1
24.57,53.51,1222.0,410.0,12924.0,19424,938.747,0.034,1,1,0,0,1
24.52,53.6,1186.0,406.0,12929.0,19438,938.736,0.034,1,1,0,0,1
24.49,53.64,1195.0,405.0,12922.0,19421,938.744,0.034,1,1,0,0,1
24.48,53.73,1222.0,407.0,12924.0,19432,938.75,0.035,1,1,0,0,1
24.47,53.78,1251.0,415.0,12923.0,19423,938.745,0.036,1,1,0,0,1
24.44,53.85,1247.0,420.0,12920.0,19419,938.745,0.036,1,1,0,0,1
24.43,53.88,1186.0,408.0,12930.0,19432,938.747,0.036,1,1,0,0,1
24.41,53.95,1166.0,400.0,12929.0,19427,938.742,0.035,1,1,0,0,1
24.41,53.96,1186.0,400.0,12925.0,19431,938.741,0.035,1,1,0,0,1
24.43,54.01,1178.0,401.0,12928.0,19434,938.736,0.036,1,1,0,0,1
24.38,54.06,1207.0,410.0,12924.0,19429,938.737,0.036,1,1,0,0,1
25.62,54.13,1124.0,400.0,12934.0,19447,938.743,0.036,1,1,0,0,1
25.98,53.31,1097.0,400.0,12937.0,19441,938.743,0.036,1,1,0,0,1
26.13,52.4,1128.0,400.0,12940.0,19447,938.737,0.036,1,1,0,0,1
26.27,51.59,1163.0,400.0,12933.0,19437,938.737,0.036,1,1,0,0,1
26.35,50.86,1147.0,400.0,12936.0,19450,938.723,0.037,1,1,0,0,1
26.43,50.37,1174.0,400.0,12936.0,19437,938.733,0.037,1,1,0,0,1
26.51,49.92,1140.0,400.0,12939.0,19443,938.74,0.037,1,1,0,0,1
26.56,49.55,1164.0,400.0,12931.0,19436,938.742,0.037,1,1,0,0,1
26.6,49.28,1193.0,400.0,12925.0,19428,938.736,0.037,1,1,0,0,1
26.64,49.04,1174.0,400.0,12940.0,19438,938.736,0.038,1,1,0,0,1
26.67,48.83,1186.0,400.0,12933.0,19434,938.743,0.038,1,1,0,0,1
26.71,48.67,1189.0,403.0,12931.0,19427,938.749,0.038,1,1,0,0,1
26.74,48.56,1212.0,400.0,12931.0,19437,938.749,0.038,1,1,0,0,1
26.81,48.45,1205.0,400.0,12931.0,19423,938.738,0.039,1,1,0,0,1
26.83,48.31,1180.0,400.0,12932.0,19437,938.734,0.039,1,1,0,0,1
26.87,48.26,1184.0,401.0,12934.0,19432,938.742,0.038,1,1,0,0,1
26.87,48.15,1157.0,400.0,12934.0,19436,938.748,0.038,1,1,0,0,1
26.88,48.06,1224.0,407.0,12926.0,19423,938.75,0.039,1,1,0,0,1
26.92,47.98,1224.0,400.0,12933.0,19438,938.751,0.039,1,1,0,0,1
26.96,47.94,1178.0,408.0,12930.0,19434,938.748,0.039,1,1,0,0,1
26.95,47.85,1176.0,403.0,12929.0,19430,938.747,0.039,1,1,0,0,1
26.95,47.79,1193.0,410.0,12929.0,19424,938.737,0.04,1,1,0,0,1
26.98,47.82,1212.0,407.0,12934.0,19439,938.732,0.04,1,1,0,0,1
27.01,47.73,1164.0,400.0,12932.0,19433,938.74,0.04,1,1,0,0,1
27.05,47.68,1155.0,400.0,12939.0,19440,938.743,0.0409999999999999,1,1,0,0,1
27.02,47.64,1161.0,400.0,12938.0,19444,938.754,0.042,1,1,0,0,1
27.04,47.59,1151.0,400.0,12932.0,19442,938.756,0.042,1,1,0,0,1
27.05,47.6,1176.0,402.0,12937.0,19440,938.75,0.042,1,1,0,0,1
27.06,47.56,1205.0,405.0,12927.0,19433,938.741,0.042,1,1,0,0,1
27.08,47.49,1174.0,400.0,12931.0,19433,938.756,0.0409999999999999,1,1,0,0,1
25.91,47.51,1239.0,419.0,12915.0,19419,938.756,0.0409999999999999,1,1,0,0,1
25.48,48.23,1260.0,423.0,12913.0,19413,938.76,0.04,1,1,0,0,1
25.33,49.12,1251.0,425.0,12919.0,19419,938.756,0.039,1,1,0,0,1
25.19,49.94,1224.0,415.0,12919.0,19417,938.763,0.04,1,1,0,0,1
25.13,50.56,1228.0,415.0,12922.0,19429,938.765,0.0409999999999999,1,1,0,0,1
25.03,51.1,1208.0,422.0,12919.0,19427,938.758,0.042,1,1,0,0,1
24.96,51.5,1230.0,415.0,12924.0,19421,938.756,0.042,1,1,0,0,1
24.92,51.86,1184.0,408.0,12925.0,19428,938.75,0.042,1,1,0,0,1
24.87,52.18,1205.0,404.0,12929.0,19431,938.753,0.042,1,1,0,0,1
24.82,52.41,1191.0,400.0,12927.0,19432,938.752,0.042,1,1,0,0,1
24.78,52.6,1212.0,408.0,12926.0,19428,938.75,0.04,1,1,0,0,1
24.75,52.77,1239.0,411.0,12928.0,19427,938.736,0.04,1,1,0,0,1
24.72,52.93,1224.0,408.0,12926.0,19432,938.732,0.038,1,1,0,0,1
24.68,53.03,1231.0,408.0,12931.0,19433,938.723,0.038,1,1,0,0,1
24.64,53.17,1235.0,408.0,12924.0,19420,938.727,0.037,1,1,0,0,1
24.62,53.25,1201.0,415.0,12924.0,19421,938.736,0.037,1,1,0,0,1
24.58,53.35,1243.0,417.0,12926.0,19422,938.739,0.036,1,1,0,0,1
24.57,53.4,1218.0,409.0,12922.0,19416,938.733,0.036,1,1,0,0,1
24.55,53.5,1235.0,408.0,12925.0,19425,938.74,0.036,1,1,0,0,1
24.55,53.58,1224.0,406.0,12925.0,19427,938.741,0.035,1,1,0,0,1
24.51,53.64,1228.0,408.0,12933.0,19426,938.735,0.036,1,1,0,0,1
24.49,53.69,1201.0,403.0,12924.0,19423,938.741,0.036,1,1,0,0,1
24.48,53.76,1172.0,400.0,12924.0,19429,938.733,0.036,1,1,0,0,1
24.47,53.83,1157.0,400.0,12929.0,19429,938.747,0.037,1,1,0,0,1
24.45,53.88,1199.0,403.0,12926.0,19423,938.743,0.037,1,1,0,0,1
24.44,53.92,1153.0,402.0,12930.0,19449,938.756,0.038,1,1,0,0,1
24.4,53.96,1180.0,400.0,12927.0,19436,938.751,0.038,1,1,0,0,1
24.4,54.04,1224.0,420.0,12924.0,19424,938.759,0.039,1,1,0,0,1
24.38,54.1,1180.0,404.0,12925.0,19430,938.741,0.0409999999999999,1,1,0,0,1
25.61,54.16,1124.0,400.0,12940.0,19455,938.73,0.0409999999999999,1,1,0,0,1
25.99,53.35,1090.0,400.0,12941.0,19456,938.728,0.0409999999999999,1,1,0,0,1
26.15,52.4,1105.0,400.0,12940.0,19449,938.732,0.04,1,1,0,0,1
26.29,51.65,1149.0,400.0,12936.0,19445,938.736,0.039,1,1,0,0,1
26.36,50.88,1120.0,400.0,12934.0,19446,938.741,0.038,1,1,0,0,1
26.41,50.39,1178.0,400.0,12927.0,19434,938.742,0.038,1,1,0,0,1
26.5,49.93,1147.0,400.0,12933.0,19445,938.741,0.038,1,1,0,0,1
26.57,49.56,1182.0,400.0,12930.0,19438,938.74,0.038,1,1,0,0,1
26.61,49.31,1161.0,401.0,12934.0,19439,938.746,0.039,1,1,0,0,1
26.67,49.05,1168.0,400.0,12933.0,19433,938.736,0.039,1,1,0,0,1
26.68,48.84,1187.0,400.0,12934.0,19436,938.73,0.039,1,1,0,0,1
26.72,48.65,1168.0,400.0,12933.0,19432,938.729,0.039,1,1,0,0,1
26.74,48.52,1191.0,408.0,12924.0,19428,938.734,0.04,1,1,0,0,1
26.78,48.42,1214.0,405.0,12933.0,19428,938.735,0.04,1,1,0,0,1
26.81,48.31,1184.0,400.0,12933.0,19426,938.727,0.042,1,1,0,0,1
26.85,48.25,1176.0,400.0,12938.0,19438,938.718,0.043,1,1,0,0,1
26.87,48.15,1189.0,400.0,12932.0,19434,938.714,0.045,1,1,0,0,1
26.87,48.09,1159.0,400.0,12933.0,19430,938.726,0.045,1,1,0,0,1
26.9,48.0,1208.0,400.0,12932.0,19435,938.727,0.044,1,1,0,0,1
26.91,47.94,1193.0,400.0,12933.0,19428,938.722,0.044,1,1,0,0,1
26.92,47.89,1208.0,401.0,12934.0,19428,938.722,0.043,1,1,0,0,1
26.95,47.83,1174.0,400.0,12930.0,19427,938.72,0.042,1,1,0,0,1
26.95,47.75,1208.0,400.0,12927.0,19426,938.724,0.042,1,1,0,0,1
27.01,47.68,1189.0,400.0,12933.0,19431,938.735,0.04,1,1,0,0,1
27.05,47.62,1172.0,400.0,12934.0,19430,938.735,0.0409999999999999,1,1,0,0,1
27.06,47.55,1226.0,406.0,12924.0,19423,938.748,0.0409999999999999,1,1,0,0,1
27.06,47.52,1235.0,409.0,12927.0,19421,938.739,0.0409999999999999,1,1,0,0,1
27.09,47.49,1203.0,408.0,12929.0,19425,938.739,0.0409999999999999,1,1,0,0,1
25.95,47.5,1262.0,423.0,12918.0,19408,938.737,0.0409999999999999,1,1,0,0,1
25.5,48.26,1300.0,431.0,12912.0,19404,938.737,0.0409999999999999,1,1,0,0,1
25.33,49.11,1289.0,431.0,12915.0,19408,938.738,0.04,1,1,0,0,1
25.19,49.92,1243.0,412.0,12922.0,19421,938.737,0.039,1,1,0,0,1
25.12,50.54,1262.0,418.0,12920.0,19408,938.74,0.038,1,1,0,0,1
25.06,51.08,1251.0,413.0,12924.0,19419,938.738,0.037,1,1,0,0,1
24.98,51.51,1226.0,414.0,12926.0,19421,938.733,0.036,1,1,0,0,1
24.93,51.8,1214.0,415.0,12922.0,19423,938.737,0.036,1,1,0,0,1
24.87,52.15,1193.0,411.0,12929.0,19430,938.735,0.037,1,1,0,0,1
24.8,52.39,1226.0,412.0,12926.0,19433,938.745,0.037,1,1,0,0,1
24.79,52.55,1233.0,411.0,12932.0,19430,938.749,0.036,1,1,0,0,1
24.78,52.73,1205.0,412.0,12923.0,19426,938.744,0.036,1,1,0,0,1
24.73,52.85,1187.0,410.0,12929.0,19430,938.742,0.035,1,1,0,0,1
24.66,53.09,1239.0,412.0,12924.0,19428,938.738,0.035,1,1,0,0,1
24.62,53.25,1214.0,417.0,12924.0,19423,938.733,0.035,1,1,0,0,1
24.58,53.28,1253.0,415.0,12923.0,19421,938.726,0.034,1,1,0,0,1
24.55,53.41,1226.0,415.0,12925.0,19431,938.737,0.034,1,1,0,0,1
24.55,53.49,1187.0,408.0,12925.0,19429,938.739,0.033,1,1,0,0,1
24.55,53.57,1189.0,406.0,12930.0,19430,938.741,0.033,1,1,0,0,1
24.52,53.61,1251.0,416.0,12920.0,19427,938.739,0.033,1,1,0,0,1
24.51,53.7,1254.0,413.0,12923.0,19419,938.737,0.033,1,1,0,0,1
24.49,53.75,1237.0,423.0,12923.0,19423,938.736,0.033,1,1,0,0,1
24.45,53.81,1256.0,408.0,12927.0,19416,938.738,0.033,1,1,0,0,1
24.45,53.85,1254.0,413.0,12922.0,19422,938.729,0.033,1,1,0,0,1
24.45,53.96,1253.0,409.0,12920.0,19417,938.735,0.032,1,1,0,0,1
24.4,53.97,1287.0,414.0,12921.0,19414,938.739,0.032,1,1,0,0,1
24.43,54.02,1222.0,415.0,12922.0,19419,938.743,0.031,1,1,0,0,1
24.41,54.04,1256.0,412.0,12924.0,19409,938.744,0.031,1,1,0,0,1
24.4,54.06,1270.0,411.0,12923.0,19413,938.739,0.03,1,1,0,0,1
25.61,54.1,1189.0,400.0,12939.0,19433,938.738,0.031,1,1,0,0,1
25.96,53.33,1191.0,400.0,12934.0,19433,938.727,0.031,1,1,0,0,1
26.13,52.4,1191.0,400.0,12937.0,19439,938.731,0.032,1,1,0,0,1
26.26,51.57,1197.0,400.0,12931.0,19433,938.731,0.033,1,1,0,0,1
26.36,50.91,1172.0,400.0,12936.0,19432,938.738,0.033,1,1,0,0,1
26.43,50.32,1220.0,400.0,12929.0,19420,938.727,0.034,1,1,0,0,1
26.47,49.9,1233.0,406.0,12932.0,19420,938.729,0.034,1,1,0,0,1
26.56,49.53,1266.0,417.0,12921.0,19415,938.73,0.034,1,1,0,0,1
26.61,49.27,1214.0,404.0,12931.0,19427,938.746,0.034,1,1,0,0,1
26.63,49.02,1245.0,403.0,12934.0,19420,938.754,0.035,1,1,0,0,1
26.68,48.85,1274.0,410.0,12923.0,19417,938.753,0.035,1,1,0,0,1
26.72,48.67,1228.0,406.0,12929.0,19415,938.743,0.036,1,1,0,0,1
26.75,48.54,1279.0,408.0,12927.0,19410,938.742,0.036,1,1,0,0,1
26.81,48.45,1253.0,412.0,12932.0,19416,938.75,0.036,1,1,0,0,1
26.81,48.35,1256.0,403.0,12929.0,19419,938.738,0.036,1,1,0,0,1
26.87,48.2,1241.0,403.0,12933.0,19425,938.739,0.035,1,1,0,0,1
26.87,48.15,1247.0,413.0,12927.0,19412,938.736,0.036,1,1,0,0,1
26.91,48.07,1226.0,401.0,12930.0,19409,938.721,0.036,1,1,0,0,1
26.92,47.97,1210.0,400.0,12936.0,19429,938.733,0.036,1,1,0,0,1
26.95,47.93,1230.0,400.0,12930.0,19419,938.743,0.037,1,1,0,0,1
26.94,47.87,1254.0,409.0,12926.0,19417,938.741,0.037,1,1,0,0,1
26.94,47.8,1224.0,407.0,12927.0,19416,938.745,0.038,1,1,0,0,1
26.98,47.79,1256.0,408.0,12925.0,19415,938.745,0.038,1,1,0,0,1
26.96,47.72,1231.0,400.0,12928.0,19418,938.749,0.038,1,1,0,0,1
26.99,47.69,1256.0,412.0,12923.0,19416,938.738,0.038,1,1,0,0,1
27.02,47.66,1260.0,408.0,12931.0,19420,938.733,0.038,1,1,0,0,1
27.02,47.63,1237.0,400.0,12931.0,19420,938.729,0.038,1,1,0,0,1
27.04,47.61,1251.0,406.0,12928.0,19420,938.728,0.038,1,1,0,0,1
27.04,47.56,1268.0,413.0,12922.0,19415,938.723,0.037,1,1,0,0,1
27.05,47.51,1253.0,406.0,12929.0,19420,938.725,0.037,1,1,0,0,1
25.48,48.3,1306.0,433.0,12916.0,19407,938.727,0.035,1,1,0,0,1
